timestamp,src_mac,dst_mac,src_ip,src_port,dst_ip,dst_port,payload_sum,payload_len
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,171710.0,1334.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,105901.0,843.0
Thu Mar 20 23:57:10 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5200.0,60.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,172220.0,1334.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,168140.0,1334.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,164570.0,1334.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,59868.0,466.0
Thu Mar 20 23:57:10 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:10 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:10 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:10 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5965.0,60.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,171200.0,1334.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,171710.0,1334.0
Thu Mar 20 23:57:10 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,161510.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,169415.0,1334.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5965.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5965.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5965.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5965.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,168650.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,169160.0,1334.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,171435.0,1354.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,41122.0,342.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,141328.0,1116.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,178340.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,168140.0,1334.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,170180.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,167885.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,169925.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,168395.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,167630.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,62655.0,484.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,128430.0,1009.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,171965.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,173750.0,1334.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,170670.0,1354.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,87689.0,695.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,172730.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,171200.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,153959.0,1235.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5200.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,165590.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,170180.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,157286.0,1223.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,172200.0,1354.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,17352.0,142.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,172710.0,1354.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,53528.0,431.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,169905.0,1354.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,170415.0,1354.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,172965.0,1354.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,132224.0,1040.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,84402.0,667.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,172455.0,1354.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,171180.0,1354.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,14061.0,118.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,0.0,0.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,169415.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,24693.0,196.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,168650.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,169415.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,164825.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,171965.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,170690.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,168140.0,1334.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,136286.0,1058.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,36587.0,287.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,165590.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,166355.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,167120.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,160536.0,1288.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,167375.0,1334.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,171710.0,1334.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,25186.0,213.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,171180.0,1354.0
Thu Mar 20 23:57:11 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,52773.0,421.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5710.0,60.0
Thu Mar 20 23:57:11 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,164825.0,1334.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,24683.0,206.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5455.0,60.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,172200.0,1354.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,71239.0,570.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,173475.0,1354.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,170925.0,1354.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,49994.0,395.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,171690.0,1354.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,91241.0,713.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,172710.0,1354.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,169650.0,1354.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,173475.0,1354.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,55306.0,438.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,81334.0,675.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5710.0,60.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,08:00:27:1e:fb:25,192.168.135.90,53.0,192.168.135.109,35101.0,14717.0,436.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5710.0,60.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5200.0,60.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,5455.0,60.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,165845.0,1334.0
Thu Mar 20 23:57:12 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,33547.0,267.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5965.0,60.0
Thu Mar 20 23:57:12 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,170925.0,1354.0
Thu Mar 20 23:57:13 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,72012.0,562.0
Thu Mar 20 23:57:13 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,169670.0,1334.0
Thu Mar 20 23:57:13 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,65701.0,498.0
Thu Mar 20 23:57:13 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,6220.0,60.0
Thu Mar 20 23:57:13 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,174240.0,1354.0
Thu Mar 20 23:57:13 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,75829.0,570.0
Thu Mar 20 23:57:13 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,168650.0,1334.0
Thu Mar 20 23:57:13 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,175535.0,1334.0
Thu Mar 20 23:57:13 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,170180.0,1334.0
Thu Mar 20 23:57:13 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,171455.0,1334.0
Thu Mar 20 23:57:13 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,87939.0,700.0
Thu Mar 20 23:57:13 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,6220.0,60.0
Thu Mar 20 23:57:13 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,6220.0,60.0
Thu Mar 20 23:57:13 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,169160.0,1334.0
Thu Mar 20 23:57:13 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,168905.0,1334.0
Thu Mar 20 23:57:13 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,169670.0,1334.0
Thu Mar 20 23:57:13 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:13 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54239.0,163.172.186.30,443.0,5710.0,60.0
Thu Mar 20 23:57:13 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,163.172.186.30,443.0,192.168.135.162,54239.0,147130.0,1179.0
